metric_name,pos_threshold,neg_threshold,num_pos_classifiers_passing,num_neg_classifiers_passing,avg_positive_classifications,avg_negative_classifications,Accuracy,Precision,Recall,AUC-ROC,F1-score,True Positive,True Negative,False Positive,False Negative,True Negative Rate (Specificity),Negative Predictive Value,False Positive Rate,False Discovery Rate
opposers_covered,0.0,0.0,7209,200694,10.473011363636363,285.09517045454544,0.78125,0.6571428571428571,0.3689839572192513,0.7719153073573372,0.4726027397260274,69,481,36,118,0.9303675048355899,0.8030050083472454,0.06963249516441006,0.34285714285714286
opposers_covered,0.0,58.142857142857146,7209,938188,10.473011363636363,1335.3338068181818,0.7386363636363636,1.0,0.016042780748663103,0.76531614931888,0.031578947368421054,3,517,0,184,1.0,0.7375178316690443,0.0,0.0
opposers_covered,0.0,116.28571428571429,7209,958186,10.473011363636363,1364.096590909091,0.7372159090909091,1.0,0.0106951871657754,0.7653058058109827,0.021164021164021163,2,517,0,185,1.0,0.7364672364672364,0.0,0.0
opposers_covered,0.0,174.42857142857144,7209,963468,10.473011363636363,1371.7613636363637,0.7372159090909091,1.0,0.0106951871657754,0.7654195843978527,0.021164021164021163,2,517,0,185,1.0,0.7364672364672364,0.0,0.0
opposers_covered,0.0,232.57142857142858,7209,965581,10.473011363636363,1374.8181818181818,0.7372159090909091,1.0,0.0106951871657754,0.7654144126439041,0.021164021164021163,2,517,0,185,1.0,0.7364672364672364,0.0,0.0
opposers_covered,0.0,290.7142857142857,7209,966546,10.473011363636363,1376.2088068181818,0.7372159090909091,1.0,0.0106951871657754,0.7654454431675958,0.021164021164021163,2,517,0,185,1.0,0.7364672364672364,0.0,0.0
opposers_covered,0.0,348.8571428571429,7209,967075,10.473011363636363,1376.9772727272727,0.7372159090909091,1.0,0.0106951871657754,0.7654764736912877,0.021164021164021163,2,517,0,185,1.0,0.7364672364672364,0.0,0.0
opposers_covered,0.0,407.0,7209,967306,10.473011363636363,1377.3053977272727,0.7372159090909091,1.0,0.0106951871657754,0.7654764736912877,0.021164021164021163,2,517,0,185,1.0,0.7364672364672364,0.0,0.0
opposers_covered,0.0,465.14285714285717,7209,967444,10.473011363636363,1377.5014204545455,0.7372159090909091,1.0,0.0106951871657754,0.7654764736912877,0.021164021164021163,2,517,0,185,1.0,0.7364672364672364,0.0,0.0
opposers_covered,0.0,523.2857142857143,7209,967533,10.473011363636363,1377.627840909091,0.7372159090909091,1.0,0.0106951871657754,0.7654764736912877,0.021164021164021163,2,517,0,185,1.0,0.7364672364672364,0.0,0.0
opposers_covered,0.0,581.4285714285714,7209,967585,10.473011363636363,1377.7017045454545,0.7372159090909091,1.0,0.0106951871657754,0.7654764736912877,0.021164021164021163,2,517,0,185,1.0,0.7364672364672364,0.0,0.0
opposers_covered,0.0,639.5714285714286,7209,967610,10.473011363636363,1377.737215909091,0.7372159090909091,1.0,0.0106951871657754,0.7654764736912877,0.021164021164021163,2,517,0,185,1.0,0.7364672364672364,0.0,0.0
opposers_covered,0.0,697.7142857142858,7209,967622,10.473011363636363,1377.7542613636363,0.7372159090909091,1.0,0.0106951871657754,0.7654764736912877,0.021164021164021163,2,517,0,185,1.0,0.7364672364672364,0.0,0.0
opposers_covered,0.0,755.8571428571429,7209,967626,10.473011363636363,1377.7599431818182,0.7372159090909091,1.0,0.0106951871657754,0.7654764736912877,0.021164021164021163,2,517,0,185,1.0,0.7364672364672364,0.0,0.0
opposers_covered,0.0,814.0,7209,967628,10.473011363636363,1377.762784090909,0.7372159090909091,1.0,0.0106951871657754,0.7654764736912877,0.021164021164021163,2,517,0,185,1.0,0.7364672364672364,0.0,0.0
opposers_covered,282.64285714285717,0.0,558611,200694,803.4275568181819,285.09517045454544,0.44176136363636365,0.3217993079584775,0.9946524064171123,0.8188334591793461,0.48627450980392156,186,125,392,1,0.24177949709864605,0.9920634920634921,0.758220502901354,0.6782006920415224
opposers_covered,282.64285714285717,58.142857142857146,558611,938188,803.4275568181819,1335.3338068181818,0.7585227272727273,0.5311355311355311,0.7754010695187166,0.825080937949296,0.6304347826086957,145,389,128,42,0.7524177949709865,0.9025522041763341,0.24758220502901354,0.46886446886446886
opposers_covered,282.64285714285717,116.28571428571429,558611,958186,803.4275568181819,1364.096590909091,0.7599431818181818,0.5340909090909091,0.7540106951871658,0.8247654609584294,0.6252771618625277,141,394,123,46,0.7620889748549323,0.8954545454545455,0.2379110251450677,0.4659090909090909
opposers_covered,282.64285714285717,174.42857142857144,558611,963468,803.4275568181819,1371.7613636363637,0.7585227272727273,0.5325670498084292,0.7433155080213903,0.8246516823715595,0.6205357142857143,139,395,122,48,0.7640232108317214,0.891647855530474,0.23597678916827852,0.4674329501915709
opposers_covered,282.64285714285717,232.57142857142858,558611,965581,803.4275568181819,1374.8181818181818,0.7585227272727273,0.5325670498084292,0.7433155080213903,0.8245482472925868,0.6205357142857143,139,395,122,48,0.7640232108317214,0.891647855530474,0.23597678916827852,0.4674329501915709
opposers_covered,282.64285714285717,290.7142857142857,558611,966546,803.4275568181819,1376.2088068181818,0.7585227272727273,0.5325670498084292,0.7433155080213903,0.8245689343083814,0.6205357142857143,139,395,122,48,0.7640232108317214,0.891647855530474,0.23597678916827852,0.4674329501915709
opposers_covered,282.64285714285717,348.8571428571429,558611,967075,803.4275568181819,1376.9772727272727,0.7585227272727273,0.5325670498084292,0.7433155080213903,0.8245482472925868,0.6205357142857143,139,395,122,48,0.7640232108317214,0.891647855530474,0.23597678916827852,0.4674329501915709
opposers_covered,282.64285714285717,407.0,558611,967306,803.4275568181819,1377.3053977272727,0.7585227272727273,0.5325670498084292,0.7433155080213903,0.8245482472925868,0.6205357142857143,139,395,122,48,0.7640232108317214,0.891647855530474,0.23597678916827852,0.4674329501915709
opposers_covered,282.64285714285717,465.14285714285717,558611,967444,803.4275568181819,1377.5014204545455,0.7585227272727273,0.5325670498084292,0.7433155080213903,0.8245379037846895,0.6205357142857143,139,395,122,48,0.7640232108317214,0.891647855530474,0.23597678916827852,0.4674329501915709
opposers_covered,282.64285714285717,523.2857142857143,558611,967533,803.4275568181819,1377.627840909091,0.7585227272727273,0.5325670498084292,0.7433155080213903,0.8245379037846895,0.6205357142857143,139,395,122,48,0.7640232108317214,0.891647855530474,0.23597678916827852,0.4674329501915709
opposers_covered,282.64285714285717,581.4285714285714,558611,967585,803.4275568181819,1377.7017045454545,0.7585227272727273,0.5325670498084292,0.7433155080213903,0.8245275602767923,0.6205357142857143,139,395,122,48,0.7640232108317214,0.891647855530474,0.23597678916827852,0.4674329501915709
opposers_covered,282.64285714285717,639.5714285714286,558611,967610,803.4275568181819,1377.737215909091,0.7585227272727273,0.5325670498084292,0.7433155080213903,0.8245275602767923,0.6205357142857143,139,395,122,48,0.7640232108317214,0.891647855530474,0.23597678916827852,0.4674329501915709
opposers_covered,282.64285714285717,697.7142857142858,558611,967622,803.4275568181819,1377.7542613636363,0.7585227272727273,0.5325670498084292,0.7433155080213903,0.8245275602767923,0.6205357142857143,139,395,122,48,0.7640232108317214,0.891647855530474,0.23597678916827852,0.4674329501915709
opposers_covered,282.64285714285717,755.8571428571429,558611,967626,803.4275568181819,1377.7599431818182,0.7585227272727273,0.5325670498084292,0.7433155080213903,0.8245275602767923,0.6205357142857143,139,395,122,48,0.7640232108317214,0.891647855530474,0.23597678916827852,0.4674329501915709
opposers_covered,282.64285714285717,814.0,558611,967628,803.4275568181819,1377.762784090909,0.7585227272727273,0.5325670498084292,0.7433155080213903,0.8245275602767923,0.6205357142857143,139,395,122,48,0.7640232108317214,0.891647855530474,0.23597678916827852,0.4674329501915709
opposers_covered,565.2857142857143,0.0,573742,200694,825.4076704545455,285.09517045454544,0.4403409090909091,0.3218588640275387,1.0,0.8184610928950444,0.4869791666666667,187,123,394,0,0.2379110251450677,1.0,0.7620889748549323,0.6781411359724613
opposers_covered,565.2857142857143,58.142857142857146,573742,938188,825.4076704545455,1335.3338068181818,0.7571022727272727,0.5287769784172662,0.786096256684492,0.8248533807755561,0.632258064516129,147,386,131,40,0.746615087040619,0.9061032863849765,0.25338491295938104,0.4712230215827338
opposers_covered,565.2857142857143,116.28571428571429,573742,958186,825.4076704545455,1364.096590909091,0.7585227272727273,0.5309090909090909,0.7807486631016043,0.8244034381820251,0.6320346320346321,146,388,129,41,0.7504835589941973,0.9044289044289044,0.2495164410058027,0.4690909090909091
opposers_covered,565.2857142857143,174.42857142857144,573742,963468,825.4076704545455,1371.7613636363637,0.7585227272727273,0.5309090909090909,0.7807486631016043,0.8245999648320732,0.6320346320346321,146,388,129,41,0.7504835589941973,0.9044289044289044,0.2495164410058027,0.4690909090909091
opposers_covered,565.2857142857143,232.57142857142858,573742,965581,825.4076704545455,1374.8181818181818,0.7571022727272727,0.5291970802919708,0.7754010695187166,0.8244861862452032,0.6290672451193059,145,388,129,42,0.7504835589941973,0.9023255813953488,0.2495164410058027,0.4708029197080292
opposers_covered,565.2857142857143,290.7142857142857,573742,966546,825.4076704545455,1376.2088068181818,0.7571022727272727,0.5291970802919708,0.7754010695187166,0.8244344687057168,0.6290672451193059,145,388,129,42,0.7504835589941973,0.9023255813953488,0.2495164410058027,0.4708029197080292
opposers_covered,565.2857142857143,348.8571428571429,573742,967075,825.4076704545455,1376.9772727272727,0.7571022727272727,0.5291970802919708,0.7754010695187166,0.8243827511662305,0.6290672451193059,145,388,129,42,0.7504835589941973,0.9023255813953488,0.2495164410058027,0.4708029197080292
opposers_covered,565.2857142857143,407.0,573742,967306,825.4076704545455,1377.3053977272727,0.7571022727272727,0.5291970802919708,0.7754010695187166,0.8243517206425387,0.6290672451193059,145,388,129,42,0.7504835589941973,0.9023255813953488,0.2495164410058027,0.4708029197080292
opposers_covered,565.2857142857143,465.14285714285717,573742,967444,825.4076704545455,1377.5014204545455,0.7571022727272727,0.5291970802919708,0.7754010695187166,0.824362064150436,0.6290672451193059,145,388,129,42,0.7504835589941973,0.9023255813953488,0.2495164410058027,0.4708029197080292
opposers_covered,565.2857142857143,523.2857142857143,573742,967533,825.4076704545455,1377.627840909091,0.7571022727272727,0.5291970802919708,0.7754010695187166,0.8243724076583332,0.6290672451193059,145,388,129,42,0.7504835589941973,0.9023255813953488,0.2495164410058027,0.4708029197080292
opposers_covered,565.2857142857143,581.4285714285714,573742,967585,825.4076704545455,1377.7017045454545,0.7571022727272727,0.5291970802919708,0.7754010695187166,0.8243724076583332,0.6290672451193059,145,388,129,42,0.7504835589941973,0.9023255813953488,0.2495164410058027,0.4708029197080292
opposers_covered,565.2857142857143,639.5714285714286,573742,967610,825.4076704545455,1377.737215909091,0.7571022727272727,0.5291970802919708,0.7754010695187166,0.8243724076583332,0.6290672451193059,145,388,129,42,0.7504835589941973,0.9023255813953488,0.2495164410058027,0.4708029197080292
opposers_covered,565.2857142857143,697.7142857142858,573742,967622,825.4076704545455,1377.7542613636363,0.7571022727272727,0.5291970802919708,0.7754010695187166,0.8243724076583332,0.6290672451193059,145,388,129,42,0.7504835589941973,0.9023255813953488,0.2495164410058027,0.4708029197080292
opposers_covered,565.2857142857143,755.8571428571429,573742,967626,825.4076704545455,1377.7599431818182,0.7571022727272727,0.5291970802919708,0.7754010695187166,0.8243724076583332,0.6290672451193059,145,388,129,42,0.7504835589941973,0.9023255813953488,0.2495164410058027,0.4708029197080292
opposers_covered,565.2857142857143,814.0,573742,967628,825.4076704545455,1377.762784090909,0.7571022727272727,0.5291970802919708,0.7754010695187166,0.8243724076583332,0.6290672451193059,145,388,129,42,0.7504835589941973,0.9023255813953488,0.2495164410058027,0.4708029197080292
opposers_covered,847.9285714285716,0.0,577103,200694,830.3295454545455,285.09517045454544,0.4375,0.32075471698113206,1.0,0.818368001323969,0.4857142857142857,187,121,396,0,0.23404255319148937,1.0,0.7659574468085106,0.6792452830188679
opposers_covered,847.9285714285716,58.142857142857146,577103,938188,830.3295454545455,1335.3338068181818,0.7571022727272727,0.5287769784172662,0.786096256684492,0.8247240869268403,0.632258064516129,147,386,131,40,0.746615087040619,0.9061032863849765,0.25338491295938104,0.4712230215827338
opposers_covered,847.9285714285716,116.28571428571429,577103,958186,830.3295454545455,1364.096590909091,0.7556818181818182,0.5270758122743683,0.7807486631016043,0.8241758810082851,0.6293103448275862,146,386,131,41,0.746615087040619,0.9039812646370023,0.25338491295938104,0.4729241877256318
opposers_covered,847.9285714285716,174.42857142857144,577103,963468,830.3295454545455,1371.7613636363637,0.7556818181818182,0.5270758122743683,0.7807486631016043,0.8243362053806927,0.6293103448275862,146,386,131,41,0.746615087040619,0.9039812646370023,0.25338491295938104,0.4729241877256318
opposers_covered,847.9285714285716,232.57142857142858,577103,965581,830.3295454545455,1374.8181818181818,0.7556818181818182,0.5270758122743683,0.7807486631016043,0.8242689725793605,0.6293103448275862,146,386,131,41,0.746615087040619,0.9039812646370023,0.25338491295938104,0.4729241877256318
opposers_covered,847.9285714285716,290.7142857142857,577103,966546,830.3295454545455,1376.2088068181818,0.7542613636363636,0.5253623188405797,0.7754010695187166,0.8242534573175146,0.6263498920086393,145,386,131,42,0.746615087040619,0.9018691588785047,0.25338491295938104,0.4746376811594203
opposers_covered,847.9285714285716,348.8571428571429,577103,967075,830.3295454545455,1376.9772727272727,0.7542613636363636,0.5253623188405797,0.7754010695187166,0.8242793160872578,0.6263498920086393,145,386,131,42,0.746615087040619,0.9018691588785047,0.25338491295938104,0.4746376811594203
opposers_covered,847.9285714285716,407.0,577103,967306,830.3295454545455,1377.3053977272727,0.7542613636363636,0.5253623188405797,0.7754010695187166,0.8242793160872579,0.6263498920086393,145,386,131,42,0.746615087040619,0.9018691588785047,0.25338491295938104,0.4746376811594203
opposers_covered,847.9285714285716,465.14285714285717,577103,967444,830.3295454545455,1377.5014204545455,0.7542613636363636,0.5253623188405797,0.7754010695187166,0.8242689725793606,0.6263498920086393,145,386,131,42,0.746615087040619,0.9018691588785047,0.25338491295938104,0.4746376811594203
opposers_covered,847.9285714285716,523.2857142857143,577103,967533,830.3295454545455,1377.627840909091,0.7542613636363636,0.5253623188405797,0.7754010695187166,0.8242379420556687,0.6263498920086393,145,386,131,42,0.746615087040619,0.9018691588785047,0.25338491295938104,0.4746376811594203
opposers_covered,847.9285714285716,581.4285714285714,577103,967585,830.3295454545455,1377.7017045454545,0.7542613636363636,0.5253623188405797,0.7754010695187166,0.8242379420556687,0.6263498920086393,145,386,131,42,0.746615087040619,0.9018691588785047,0.25338491295938104,0.4746376811594203
opposers_covered,847.9285714285716,639.5714285714286,577103,967610,830.3295454545455,1377.737215909091,0.7542613636363636,0.5253623188405797,0.7754010695187166,0.8242379420556687,0.6263498920086393,145,386,131,42,0.746615087040619,0.9018691588785047,0.25338491295938104,0.4746376811594203
opposers_covered,847.9285714285716,697.7142857142858,577103,967622,830.3295454545455,1377.7542613636363,0.7542613636363636,0.5253623188405797,0.7754010695187166,0.8242379420556687,0.6263498920086393,145,386,131,42,0.746615087040619,0.9018691588785047,0.25338491295938104,0.4746376811594203
opposers_covered,847.9285714285716,755.8571428571429,577103,967626,830.3295454545455,1377.7599431818182,0.7542613636363636,0.5253623188405797,0.7754010695187166,0.8242379420556687,0.6263498920086393,145,386,131,42,0.746615087040619,0.9018691588785047,0.25338491295938104,0.4746376811594203
opposers_covered,847.9285714285716,814.0,577103,967628,830.3295454545455,1377.762784090909,0.7542613636363636,0.5253623188405797,0.7754010695187166,0.8242379420556687,0.6263498920086393,145,386,131,42,0.746615087040619,0.9018691588785047,0.25338491295938104,0.4746376811594203
