,metric,pos_value,neg_value,pos_weight,avg_positive,avg_negative,Accuracy,Precision,Recall,AUC-ROC,F1-score,True Positive,True Negative,False Positive,False Negative,True Negative Rate (Specificity),Negative Predictive Value,False Positive Rate,False Discovery Rate
13,Balanced precision proxy,2.0986434061903356e-05,0.03566746841669639,3.5,831.8821022727273,114.20170454545455,0.2897727272727273,0.27219796215429404,1.0,0.7522057530590925,0.4279176201372998,187,17,500,0,0.03288201160541586,1.0,0.9671179883945842,0.727802037845706
14,Balanced precision proxy,2.0986434061903356e-05,0.03566746841669639,4.0,831.8821022727273,114.20170454545455,0.2869318181818182,0.2714078374455733,1.0,0.7522057530590924,0.4269406392694064,187,15,502,0,0.029013539651837523,1.0,0.9709864603481625,0.7285921625544267
15,Balanced precision proxy,2.0986434061903356e-05,0.03566746841669639,5.0,831.8821022727273,114.20170454545455,0.28551136363636365,0.2710144927536232,1.0,0.7522057530590924,0.4264538198403649,187,14,503,0,0.027079303675048357,1.0,0.9729206963249516,0.7289855072463768
16,Balanced precision proxy,2.0986434061903356e-05,0.0705356608141815,0.5,831.8821022727273,30.921875,0.31392045454545453,0.2791044776119403,1.0,0.7183928257429224,0.4364060676779463,187,34,483,0,0.06576402321083172,1.0,0.9342359767891683,0.7208955223880597
17,Balanced precision proxy,2.0986434061903356e-05,0.0705356608141815,1.0,831.8821022727273,30.921875,0.28551136363636365,0.2710144927536232,1.0,0.7183824822350252,0.4264538198403649,187,14,503,0,0.027079303675048357,1.0,0.9729206963249516,0.7289855072463768
18,Balanced precision proxy,2.0986434061903356e-05,0.0705356608141815,2.0,831.8821022727273,30.921875,0.2755681818181818,0.2682926829268293,1.0,0.7183824822350252,0.4230769230769231,187,7,510,0,0.013539651837524178,1.0,0.9864603481624759,0.7317073170731707
19,Balanced precision proxy,2.0986434061903356e-05,0.0705356608141815,2.5,831.8821022727273,30.921875,0.2741477272727273,0.2679083094555874,1.0,0.7183773104810766,0.42259887005649716,187,6,511,0,0.01160541586073501,1.0,0.988394584139265,0.7320916905444126
20,Balanced precision proxy,2.0986434061903356e-05,0.0705356608141815,3.0,831.8821022727273,30.921875,0.2741477272727273,0.2679083094555874,1.0,0.7183824822350252,0.42259887005649716,187,6,511,0,0.01160541586073501,1.0,0.988394584139265,0.7320916905444126
21,Balanced precision proxy,2.0986434061903356e-05,0.0705356608141815,3.5,831.8821022727273,30.921875,0.2741477272727273,0.2679083094555874,1.0,0.7183824822350252,0.42259887005649716,187,6,511,0,0.01160541586073501,1.0,0.988394584139265,0.7320916905444126
22,Balanced precision proxy,2.0986434061903356e-05,0.0705356608141815,4.0,831.8821022727273,30.921875,0.2741477272727273,0.2679083094555874,1.0,0.7183824822350252,0.42259887005649716,187,6,511,0,0.01160541586073501,1.0,0.988394584139265,0.7320916905444126
23,Balanced precision proxy,2.0986434061903356e-05,0.0705356608141815,5.0,831.8821022727273,30.921875,0.2713068181818182,0.2671428571428571,1.0,0.7183824822350252,0.42164599774520856,187,4,513,0,0.007736943907156673,1.0,0.9922630560928434,0.7328571428571429
24,Balanced precision proxy,2.0986434061903356e-05,0.1054038532116666,0.5,831.8821022727273,10.536931818181818,0.2741477272727273,0.2679083094555874,1.0,0.6919186172798643,0.42259887005649716,187,6,511,0,0.01160541586073501,1.0,0.988394584139265,0.7320916905444126
25,Balanced precision proxy,2.0986434061903356e-05,0.1054038532116666,1.0,831.8821022727273,10.536931818181818,0.2684659090909091,0.26638176638176636,1.0,0.6919031020180183,0.42069741282339707,187,2,515,0,0.0038684719535783366,1.0,0.9961315280464217,0.7336182336182336
26,Balanced precision proxy,2.0986434061903356e-05,0.1054038532116666,2.0,831.8821022727273,10.536931818181818,0.26704545454545453,0.26600284495021337,1.0,0.6919031020180183,0.4202247191011236,187,1,516,0,0.0019342359767891683,1.0,0.9980657640232108,0.7339971550497866
27,Balanced precision proxy,2.0986434061903356e-05,0.1054038532116666,2.5,831.8821022727273,10.536931818181818,0.26704545454545453,0.26600284495021337,1.0,0.6919134455259156,0.4202247191011236,187,1,516,0,0.0019342359767891683,1.0,0.9980657640232108,0.7339971550497866
28,Balanced precision proxy,2.0986434061903356e-05,0.1054038532116666,3.0,831.8821022727273,10.536931818181818,0.26704545454545453,0.26600284495021337,1.0,0.6919031020180183,0.4202247191011236,187,1,516,0,0.0019342359767891683,1.0,0.9980657640232108,0.7339971550497866
29,Balanced precision proxy,2.0986434061903356e-05,0.1054038532116666,3.5,831.8821022727273,10.536931818181818,0.26704545454545453,0.26600284495021337,1.0,0.6919134455259156,0.4202247191011236,187,1,516,0,0.0019342359767891683,1.0,0.9980657640232108,0.7339971550497866
30,Balanced precision proxy,2.0986434061903356e-05,0.1054038532116666,4.0,831.8821022727273,10.536931818181818,0.26704545454545453,0.26600284495021337,1.0,0.6919031020180183,0.4202247191011236,187,1,516,0,0.0019342359767891683,1.0,0.9980657640232108,0.7339971550497866
31,Balanced precision proxy,2.0986434061903356e-05,0.1054038532116666,5.0,831.8821022727273,10.536931818181818,0.26704545454545453,0.26600284495021337,1.0,0.6919031020180183,0.4202247191011236,187,1,516,0,0.0019342359767891683,1.0,0.9980657640232108,0.7339971550497866
32,Balanced precision proxy,2.0986434061903356e-05,0.1402720456091517,0.5,831.8821022727273,4.002840909090909,0.2684659090909091,0.26638176638176636,1.0,0.6405682723238759,0.42069741282339707,187,2,515,0,0.0038684719535783366,1.0,0.9961315280464217,0.7336182336182336
33,Balanced precision proxy,2.0986434061903356e-05,0.1402720456091517,1.0,831.8821022727273,4.002840909090909,0.265625,0.265625,1.0,0.6405579288159786,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
34,Balanced precision proxy,2.0986434061903356e-05,0.1402720456091517,2.0,831.8821022727273,4.002840909090909,0.265625,0.265625,1.0,0.6405579288159786,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
35,Balanced precision proxy,2.0986434061903356e-05,0.1402720456091517,2.5,831.8821022727273,4.002840909090909,0.265625,0.265625,1.0,0.6405579288159786,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
36,Balanced precision proxy,2.0986434061903356e-05,0.1402720456091517,3.0,831.8821022727273,4.002840909090909,0.265625,0.265625,1.0,0.6405579288159786,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
37,Balanced precision proxy,2.0986434061903356e-05,0.1402720456091517,3.5,831.8821022727273,4.002840909090909,0.265625,0.265625,1.0,0.6405579288159786,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
38,Balanced precision proxy,2.0986434061903356e-05,0.1402720456091517,4.0,831.8821022727273,4.002840909090909,0.265625,0.265625,1.0,0.6405579288159786,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
39,Balanced precision proxy,2.0986434061903356e-05,0.1402720456091517,5.0,831.8821022727273,4.002840909090909,0.265625,0.265625,1.0,0.6405579288159786,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
40,Balanced precision proxy,2.0986434061903356e-05,0.17514023800663683,0.5,831.8821022727273,1.65625,0.265625,0.265625,1.0,0.5771470536517754,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
41,Balanced precision proxy,2.0986434061903356e-05,0.17514023800663683,1.0,831.8821022727273,1.65625,0.265625,0.265625,1.0,0.5771470536517754,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
42,Balanced precision proxy,2.0986434061903356e-05,0.17514023800663683,2.0,831.8821022727273,1.65625,0.265625,0.265625,1.0,0.5771470536517754,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
43,Balanced precision proxy,2.0986434061903356e-05,0.17514023800663683,2.5,831.8821022727273,1.65625,0.265625,0.265625,1.0,0.5771470536517754,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
44,Balanced precision proxy,2.0986434061903356e-05,0.17514023800663683,3.0,831.8821022727273,1.65625,0.265625,0.265625,1.0,0.5771470536517754,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
45,Balanced precision proxy,2.0986434061903356e-05,0.17514023800663683,3.5,831.8821022727273,1.65625,0.265625,0.265625,1.0,0.5771470536517754,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
46,Balanced precision proxy,2.0986434061903356e-05,0.17514023800663683,4.0,831.8821022727273,1.65625,0.265625,0.265625,1.0,0.5771470536517754,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
47,Balanced precision proxy,2.0986434061903356e-05,0.17514023800663683,5.0,831.8821022727273,1.65625,0.265625,0.265625,1.0,0.5771470536517754,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
48,Balanced precision proxy,2.0986434061903356e-05,0.21000843040412193,0.5,831.8821022727273,0.6420454545454546,0.265625,0.265625,1.0,0.5540086264855862,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
49,Balanced precision proxy,2.0986434061903356e-05,0.21000843040412193,1.0,831.8821022727273,0.6420454545454546,0.265625,0.265625,1.0,0.5540086264855862,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
50,Balanced precision proxy,2.0986434061903356e-05,0.21000843040412193,2.0,831.8821022727273,0.6420454545454546,0.265625,0.265625,1.0,0.5540086264855862,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
51,Balanced precision proxy,2.0986434061903356e-05,0.21000843040412193,2.5,831.8821022727273,0.6420454545454546,0.265625,0.265625,1.0,0.5540086264855862,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
52,Balanced precision proxy,2.0986434061903356e-05,0.21000843040412193,3.0,831.8821022727273,0.6420454545454546,0.265625,0.265625,1.0,0.5540086264855862,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
53,Balanced precision proxy,2.0986434061903356e-05,0.21000843040412193,3.5,831.8821022727273,0.6420454545454546,0.265625,0.265625,1.0,0.5540086264855862,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
54,Balanced precision proxy,2.0986434061903356e-05,0.21000843040412193,4.0,831.8821022727273,0.6420454545454546,0.265625,0.265625,1.0,0.5540086264855862,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
55,Balanced precision proxy,2.0986434061903356e-05,0.21000843040412193,5.0,831.8821022727273,0.6420454545454546,0.265625,0.265625,1.0,0.5540086264855862,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
56,Balanced precision proxy,2.0986434061903356e-05,0.24487662280160702,0.5,831.8821022727273,0.2840909090909091,0.265625,0.265625,1.0,0.5309477756286267,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
57,Balanced precision proxy,2.0986434061903356e-05,0.24487662280160702,1.0,831.8821022727273,0.2840909090909091,0.265625,0.265625,1.0,0.5309477756286267,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
58,Balanced precision proxy,2.0986434061903356e-05,0.24487662280160702,2.0,831.8821022727273,0.2840909090909091,0.265625,0.265625,1.0,0.5309477756286267,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
59,Balanced precision proxy,2.0986434061903356e-05,0.24487662280160702,2.5,831.8821022727273,0.2840909090909091,0.265625,0.265625,1.0,0.5309477756286267,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
60,Balanced precision proxy,2.0986434061903356e-05,0.24487662280160702,3.0,831.8821022727273,0.2840909090909091,0.265625,0.265625,1.0,0.5309477756286267,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
61,Balanced precision proxy,2.0986434061903356e-05,0.24487662280160702,3.5,831.8821022727273,0.2840909090909091,0.265625,0.265625,1.0,0.5309477756286267,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
62,Balanced precision proxy,2.0986434061903356e-05,0.24487662280160702,4.0,831.8821022727273,0.2840909090909091,0.265625,0.265625,1.0,0.5309477756286267,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
63,Balanced precision proxy,2.0986434061903356e-05,0.24487662280160702,5.0,831.8821022727273,0.2840909090909091,0.265625,0.265625,1.0,0.5309477756286267,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
64,Balanced precision proxy,2.0986434061903356e-05,0.27974481519909217,0.5,831.8821022727273,0.09659090909090909,0.265625,0.265625,1.0,0.5145067698259187,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
65,Balanced precision proxy,2.0986434061903356e-05,0.27974481519909217,1.0,831.8821022727273,0.09659090909090909,0.265625,0.265625,1.0,0.5145067698259187,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
66,Balanced precision proxy,2.0986434061903356e-05,0.27974481519909217,2.0,831.8821022727273,0.09659090909090909,0.265625,0.265625,1.0,0.5145067698259187,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
67,Balanced precision proxy,2.0986434061903356e-05,0.27974481519909217,2.5,831.8821022727273,0.09659090909090909,0.265625,0.265625,1.0,0.5145067698259187,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
68,Balanced precision proxy,2.0986434061903356e-05,0.27974481519909217,3.0,831.8821022727273,0.09659090909090909,0.265625,0.265625,1.0,0.5145067698259187,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
69,Balanced precision proxy,2.0986434061903356e-05,0.27974481519909217,3.5,831.8821022727273,0.09659090909090909,0.265625,0.265625,1.0,0.5145067698259187,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
70,Balanced precision proxy,2.0986434061903356e-05,0.27974481519909217,4.0,831.8821022727273,0.09659090909090909,0.265625,0.265625,1.0,0.5145067698259187,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
71,Balanced precision proxy,2.0986434061903356e-05,0.27974481519909217,5.0,831.8821022727273,0.09659090909090909,0.265625,0.265625,1.0,0.5145067698259187,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
72,Balanced precision proxy,2.0986434061903356e-05,0.3146130075965773,0.5,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
73,Balanced precision proxy,2.0986434061903356e-05,0.3146130075965773,1.0,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
74,Balanced precision proxy,2.0986434061903356e-05,0.3146130075965773,2.0,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
75,Balanced precision proxy,2.0986434061903356e-05,0.3146130075965773,2.5,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
76,Balanced precision proxy,2.0986434061903356e-05,0.3146130075965773,3.0,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
77,Balanced precision proxy,2.0986434061903356e-05,0.3146130075965773,3.5,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
78,Balanced precision proxy,2.0986434061903356e-05,0.3146130075965773,4.0,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
79,Balanced precision proxy,2.0986434061903356e-05,0.3146130075965773,5.0,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
80,Balanced precision proxy,0.05245257762606122,0.0007992760192112888,0.5,88.02414772727273,1377.762784090909,0.7357954545454546,0.6666666666666666,0.0106951871657754,0.7695363005409654,0.021052631578947368,2,516,1,185,0.9980657640232108,0.7360912981455064,0.0019342359767891683,0.3333333333333333
81,Balanced precision proxy,0.05245257762606122,0.0007992760192112888,1.0,88.02414772727273,1377.762784090909,0.7443181818181818,0.8181818181818182,0.0481283422459893,0.7709843916465831,0.09090909090909091,9,515,2,178,0.9961315280464217,0.7431457431457431,0.0038684719535783366,0.18181818181818182
82,Balanced precision proxy,0.05245257762606122,0.0007992760192112888,2.0,88.02414772727273,1377.762784090909,0.7585227272727273,0.6976744186046512,0.16042780748663102,0.7709843916465831,0.2608695652173913,30,504,13,157,0.9748549323017408,0.762481089258699,0.025145067698259187,0.3023255813953488
83,Balanced precision proxy,0.05245257762606122,0.0007992760192112888,2.5,88.02414772727273,1377.762784090909,0.7471590909090909,0.5692307692307692,0.19786096256684493,0.7707982085044323,0.29365079365079366,37,489,28,150,0.9458413926499033,0.7652582159624414,0.05415860735009671,0.4307692307692308
84,Balanced precision proxy,0.05245257762606122,0.0007992760192112888,3.0,88.02414772727273,1377.762784090909,0.7514204545454546,0.575,0.24598930481283424,0.7709843916465831,0.3445692883895131,46,483,34,141,0.9342359767891683,0.7740384615384616,0.06576402321083172,0.425
85,Balanced precision proxy,0.05245257762606122,0.0007992760192112888,3.5,88.02414772727273,1377.762784090909,0.75,0.5567010309278351,0.2887700534759358,0.7708188955202268,0.38028169014084506,54,474,43,133,0.9168278529980658,0.7808896210873146,0.08317214700193423,0.44329896907216493
86,Balanced precision proxy,0.05245257762606122,0.0007992760192112888,4.0,88.02414772727273,1377.762784090909,0.7571022727272727,0.5701754385964912,0.34759358288770054,0.7709843916465831,0.4318936877076412,65,468,49,122,0.9052224371373307,0.7932203389830509,0.09477756286266925,0.4298245614035088
87,Balanced precision proxy,0.05245257762606122,0.0007992760192112888,5.0,88.02414772727273,1377.762784090909,0.7613636363636364,0.5693430656934306,0.41711229946524064,0.7709843916465831,0.48148148148148145,78,458,59,109,0.8858800773694391,0.8077601410934744,0.11411992263056092,0.4306569343065693
88,Balanced precision proxy,0.05245257762606122,0.03566746841669639,0.5,88.02414772727273,114.20170454545455,0.7201704545454546,0.4801587301587302,0.6470588235294118,0.7723497346890225,0.55125284738041,121,386,131,66,0.746615087040619,0.8539823008849557,0.25338491295938104,0.5198412698412699
89,Balanced precision proxy,0.05245257762606122,0.03566746841669639,1.0,88.02414772727273,114.20170454545455,0.6889204545454546,0.4503105590062112,0.7754010695187166,0.7737564517630509,0.5697445972495089,145,340,177,42,0.6576402321083172,0.8900523560209425,0.34235976789168276,0.5496894409937888
90,Balanced precision proxy,0.05245257762606122,0.03566746841669639,2.0,88.02414772727273,114.20170454545455,0.6633522727272727,0.43351063829787234,0.8716577540106952,0.7737564517630509,0.5790408525754884,163,304,213,24,0.5880077369439072,0.926829268292683,0.4119922630560928,0.5664893617021277
91,Balanced precision proxy,0.05245257762606122,0.03566746841669639,2.5,88.02414772727273,114.20170454545455,0.6505681818181818,0.42377260981912146,0.8770053475935828,0.7736478449301295,0.5714285714285714,164,294,223,23,0.5686653771760155,0.9274447949526814,0.43133462282398455,0.5762273901808785
92,Balanced precision proxy,0.05245257762606122,0.03566746841669639,3.0,88.02414772727273,114.20170454545455,0.6477272727272727,0.42355889724310775,0.9037433155080213,0.7737564517630509,0.5767918088737202,169,287,230,18,0.5551257253384912,0.940983606557377,0.4448742746615087,0.5764411027568922
93,Balanced precision proxy,0.05245257762606122,0.03566746841669639,3.5,88.02414772727273,114.20170454545455,0.6377840909090909,0.4170731707317073,0.9144385026737968,0.7736478449301295,0.5728643216080402,171,278,239,16,0.5377176015473888,0.9455782312925171,0.4622823984526112,0.5829268292682926
94,Balanced precision proxy,0.05245257762606122,0.03566746841669639,4.0,88.02414772727273,114.20170454545455,0.6235795454545454,0.40714285714285714,0.9144385026737968,0.7737564517630509,0.5634266886326195,171,268,249,16,0.5183752417794971,0.9436619718309859,0.4816247582205029,0.5928571428571429
95,Balanced precision proxy,0.05245257762606122,0.03566746841669639,5.0,88.02414772727273,114.20170454545455,0.6036931818181818,0.39592760180995473,0.9358288770053476,0.7737564517630509,0.5564387917329093,175,250,267,12,0.4835589941972921,0.9541984732824428,0.5164410058027079,0.6040723981900452
96,Balanced precision proxy,0.05245257762606122,0.0705356608141815,0.5,88.02414772727273,30.921875,0.640625,0.417910447761194,0.8983957219251337,0.759999586259684,0.5704584040747029,168,283,234,19,0.5473887814313346,0.9370860927152318,0.4526112185686654,0.582089552238806
97,Balanced precision proxy,0.05245257762606122,0.0705356608141815,1.0,88.02414772727273,30.921875,0.5880681818181818,0.3868131868131868,0.9411764705882353,0.7547243972320773,0.5482866043613707,176,238,279,11,0.46034816247582205,0.9558232931726908,0.539651837524178,0.6131868131868132
98,Balanced precision proxy,0.05245257762606122,0.0705356608141815,2.0,88.02414772727273,30.921875,0.5269886363636364,0.3568627450980392,0.9732620320855615,0.7547243972320773,0.5222381635581061,182,189,328,5,0.3655705996131528,0.9742268041237113,0.6344294003868471,0.6431372549019608
99,Balanced precision proxy,0.05245257762606122,0.0705356608141815,2.5,88.02414772727273,30.921875,0.5056818181818182,0.3466666666666667,0.9732620320855615,0.7546623361846937,0.5112359550561798,182,174,343,5,0.3365570599613153,0.9720670391061452,0.6634429400386848,0.6533333333333333
100,Balanced precision proxy,0.05245257762606122,0.0705356608141815,3.0,88.02414772727273,30.921875,0.4872159090909091,0.3388888888888889,0.9786096256684492,0.7547243972320773,0.5034387895460798,183,160,357,4,0.30947775628626695,0.975609756097561,0.690522243713733,0.6611111111111111
101,Balanced precision proxy,0.05245257762606122,0.0705356608141815,3.5,88.02414772727273,30.921875,0.4772727272727273,0.33455210237659966,0.9786096256684492,0.7546933667083855,0.4986376021798365,183,153,364,4,0.29593810444874274,0.9745222929936306,0.7040618955512572,0.6654478976234004
102,Balanced precision proxy,0.05245257762606122,0.0705356608141815,4.0,88.02414772727273,30.921875,0.46875,0.3309222423146474,0.9786096256684492,0.7547243972320773,0.4945945945945946,183,147,370,4,0.28433268858800775,0.9735099337748344,0.7156673114119922,0.6690777576853526
103,Balanced precision proxy,0.05245257762606122,0.0705356608141815,5.0,88.02414772727273,30.921875,0.45738636363636365,0.32620320855614976,0.9786096256684492,0.7547243972320773,0.4893048128342246,183,139,378,4,0.2688588007736944,0.972027972027972,0.7311411992263056,0.6737967914438503
104,Balanced precision proxy,0.05245257762606122,0.1054038532116666,0.5,88.02414772727273,10.536931818181818,0.5411931818181818,0.3634538152610442,0.9679144385026738,0.7301999400076542,0.5284671532846715,181,200,317,6,0.38684719535783363,0.970873786407767,0.6131528046421664,0.6365461847389559
105,Balanced precision proxy,0.05245257762606122,0.1054038532116666,1.0,88.02414772727273,10.536931818181818,0.4744318181818182,0.3333333333333333,0.9786096256684492,0.72101490499488,0.49728260869565216,183,151,366,4,0.29206963249516443,0.9741935483870968,0.7079303675048356,0.6666666666666666
106,Balanced precision proxy,0.05245257762606122,0.1054038532116666,2.0,88.02414772727273,10.536931818181818,0.4275568181818182,0.31443298969072164,0.9786096256684492,0.72101490499488,0.4759427828348505,183,118,399,4,0.22823984526112184,0.9672131147540983,0.7717601547388782,0.6855670103092784
107,Balanced precision proxy,0.05245257762606122,0.1054038532116666,2.5,88.02414772727273,10.536931818181818,0.4247159090909091,0.3133561643835616,0.9786096256684492,0.721040763764623,0.47470817120622566,183,116,401,4,0.22437137330754353,0.9666666666666667,0.7756286266924565,0.6866438356164384
108,Balanced precision proxy,0.05245257762606122,0.1054038532116666,3.0,88.02414772727273,10.536931818181818,0.4190340909090909,0.3125,0.9893048128342246,0.72101490499488,0.4749679075738126,185,110,407,2,0.2127659574468085,0.9821428571428571,0.7872340425531915,0.6875
109,Balanced precision proxy,0.05245257762606122,0.1054038532116666,3.5,88.02414772727273,10.536931818181818,0.41761363636363635,0.31197301854974707,0.9893048128342246,0.721025248502777,0.47435897435897434,185,109,408,2,0.21083172147001933,0.9819819819819819,0.7891682785299806,0.688026981450253
