,metric,pos_value,neg_value,pos_weight,avg_positive,avg_negative,Accuracy,Precision,Recall,AUC-ROC,F1-score,True Positive,True Negative,False Positive,False Negative,True Negative Rate (Specificity),Negative Predictive Value,False Positive Rate,False Discovery Rate
0,Matthews correlation,0.00013496752813806794,0.0072608231224554586,0.5,831.8821022727273,1377.762784090909,0.7755681818181818,0.6593406593406593,0.32085561497326204,0.8241345069766961,0.4316546762589928,60,486,31,127,0.9400386847195358,0.7928221859706363,0.059961315280464215,0.34065934065934067
1,Matthews correlation,0.00013496752813806794,0.0072608231224554586,1.0,831.8821022727273,1377.762784090909,0.7571022727272727,0.5289855072463768,0.7807486631016043,0.8241448504845933,0.6306695464362851,146,387,130,41,0.7485493230174082,0.9042056074766355,0.2514506769825919,0.47101449275362317
2,Matthews correlation,0.00013496752813806794,0.0072608231224554586,2.0,831.8821022727273,1377.762784090909,0.5951704545454546,0.3925438596491228,0.9572192513368984,0.8241448504845933,0.5567651632970451,179,240,277,8,0.46421663442940037,0.967741935483871,0.5357833655705996,0.6074561403508771
3,Matthews correlation,0.00013496752813806794,0.0072608231224554586,2.5,831.8821022727273,1377.762784090909,0.5369318181818182,0.36345776031434185,0.9893048128342246,0.8241448504845933,0.5316091954022989,185,193,324,2,0.3733075435203095,0.9897435897435898,0.6266924564796905,0.6365422396856582
4,Matthews correlation,0.00013496752813806794,0.0072608231224554586,3.0,831.8821022727273,1377.762784090909,0.4872159090909091,0.3400735294117647,0.9893048128342246,0.8241448504845933,0.506155950752394,185,158,359,2,0.3056092843326886,0.9875,0.6943907156673114,0.6599264705882353
5,Matthews correlation,0.00013496752813806794,0.0072608231224554586,3.5,831.8821022727273,1377.762784090909,0.4616477272727273,0.32978723404255317,0.9946524064171123,0.8241448504845933,0.49533954727030627,186,139,378,1,0.2688588007736944,0.9928571428571429,0.7311411992263056,0.6702127659574468
6,Matthews correlation,0.00013496752813806794,0.0072608231224554586,4.0,831.8821022727273,1377.762784090909,0.43607954545454547,0.31958762886597936,0.9946524064171123,0.8241448504845933,0.4837451235370611,186,121,396,1,0.23404255319148937,0.9918032786885246,0.7659574468085106,0.6804123711340206
7,Matthews correlation,0.00013496752813806794,0.0072608231224554586,5.0,831.8821022727273,1377.762784090909,0.40625,0.3090909090909091,1.0,0.8241448504845933,0.4722222222222222,187,99,418,0,0.19148936170212766,1.0,0.8085106382978723,0.6909090909090909
8,Matthews correlation,0.00013496752813806794,0.03736996956169057,0.5,831.8821022727273,615.2585227272727,0.6747159090909091,0.441340782122905,0.8449197860962567,0.8065608870592373,0.5798165137614679,158,317,200,29,0.6131528046421664,0.9161849710982659,0.38684719535783363,0.5586592178770949
9,Matthews correlation,0.00013496752813806794,0.03736996956169057,1.0,831.8821022727273,615.2585227272727,0.5497159090909091,0.3684210526315789,0.9732620320855615,0.806591917582929,0.5345080763582967,182,205,312,5,0.3965183752417795,0.9761904761904762,0.6034816247582205,0.631578947368421
10,Matthews correlation,0.00013496752813806794,0.03736996956169057,2.0,831.8821022727273,615.2585227272727,0.43892045454545453,0.32068965517241377,0.9946524064171123,0.806591917582929,0.485006518904824,186,123,394,1,0.2379110251450677,0.9919354838709677,0.7620889748549323,0.6793103448275862
11,Matthews correlation,0.00013496752813806794,0.03736996956169057,2.5,831.8821022727273,615.2585227272727,0.40482954545454547,0.3079470198675497,0.9946524064171123,0.8065919175829291,0.47029077117572693,186,99,418,1,0.19148936170212766,0.99,0.8085106382978723,0.6920529801324503
12,Matthews correlation,0.00013496752813806794,0.03736996956169057,3.0,831.8821022727273,615.2585227272727,0.38636363636363635,0.3014586709886548,0.9946524064171123,0.806591917582929,0.4626865671641791,186,86,431,1,0.16634429400386846,0.9885057471264368,0.8336557059961315,0.6985413290113452
13,Matthews correlation,0.00013496752813806794,0.03736996956169057,3.5,831.8821022727273,615.2585227272727,0.37357954545454547,0.29777070063694266,1.0,0.8065919175829291,0.4588957055214724,187,76,441,0,0.1470019342359768,1.0,0.8529980657640233,0.7022292993630573
14,Matthews correlation,0.00013496752813806794,0.03736996956169057,4.0,831.8821022727273,615.2585227272727,0.3536931818181818,0.29127725856697817,1.0,0.806591917582929,0.451145958986731,187,62,455,0,0.11992263056092843,1.0,0.8800773694390716,0.7087227414330218
15,Matthews correlation,0.00013496752813806794,0.03736996956169057,5.0,831.8821022727273,615.2585227272727,0.33948863636363635,0.28680981595092025,1.0,0.806591917582929,0.44576877234803336,187,52,465,0,0.10058027079303675,1.0,0.8994197292069632,0.7131901840490797
16,Matthews correlation,0.00013496752813806794,0.06747911600092568,0.5,831.8821022727273,206.83948863636363,0.46875,0.33213644524236985,0.9893048128342246,0.775013187972569,0.49731182795698925,185,145,372,2,0.2804642166344294,0.9863945578231292,0.7195357833655706,0.6678635547576302
17,Matthews correlation,0.00013496752813806794,0.06747911600092568,1.0,831.8821022727273,206.83948863636363,0.3963068181818182,0.30491803278688523,0.9946524064171123,0.7749925009567744,0.46675031367628605,186,93,424,1,0.17988394584139264,0.9893617021276596,0.8201160541586073,0.6950819672131148
18,Matthews correlation,0.00013496752813806794,0.06747911600092568,2.0,831.8821022727273,206.83948863636363,0.34232954545454547,0.2876923076923077,1.0,0.7749925009567744,0.44683393070489846,187,54,463,0,0.10444874274661509,1.0,0.8955512572533849,0.7123076923076923
19,Matthews correlation,0.00013496752813806794,0.06747911600092568,2.5,831.8821022727273,206.83948863636363,0.33238636363636365,0.2846270928462709,1.0,0.7749821574488773,0.4431279620853081,187,47,470,0,0.09090909090909091,1.0,0.9090909090909091,0.715372907153729
20,Matthews correlation,0.00013496752813806794,0.06747911600092568,3.0,831.8821022727273,206.83948863636363,0.3196022727272727,0.2807807807807808,1.0,0.7749925009567744,0.4384525205158265,187,38,479,0,0.0735009671179884,1.0,0.9264990328820116,0.7192192192192193
21,Matthews correlation,0.00013496752813806794,0.06747911600092568,3.5,831.8821022727273,206.83948863636363,0.31107954545454547,0.27827380952380953,1.0,0.7749821574488773,0.43538998835855647,187,32,485,0,0.061895551257253385,1.0,0.9381044487427466,0.7217261904761905
22,Matthews correlation,0.00013496752813806794,0.06747911600092568,4.0,831.8821022727273,206.83948863636363,0.30823863636363635,0.2774480712166172,1.0,0.7749925009567744,0.4343786295005807,187,30,487,0,0.058027079303675046,1.0,0.941972920696325,0.7225519287833828
23,Matthews correlation,0.00013496752813806794,0.06747911600092568,5.0,831.8821022727273,206.83948863636363,0.30113636363636365,0.27540500736377027,1.0,0.7749925009567744,0.43187066974595845,187,25,492,0,0.048355899419729204,1.0,0.9516441005802708,0.7245949926362297
24,Matthews correlation,0.00013496752813806794,0.09758826244016079,0.5,831.8821022727273,67.78125,0.36363636363636365,0.29448818897637796,1.0,0.7499974141230257,0.45498783454987834,187,69,448,0,0.13346228239845262,1.0,0.8665377176015474,0.705511811023622
25,Matthews correlation,0.00013496752813806794,0.09758826244016079,1.0,831.8821022727273,67.78125,0.32386363636363635,0.28205128205128205,1.0,0.7500129293848716,0.44,187,41,476,0,0.07930367504835589,1.0,0.9206963249516441,0.717948717948718
26,Matthews correlation,0.00013496752813806794,0.09758826244016079,2.0,831.8821022727273,67.78125,0.2940340909090909,0.2733918128654971,1.0,0.7500129293848716,0.4293915040183697,187,20,497,0,0.03868471953578337,1.0,0.9613152804642167,0.7266081871345029
27,Matthews correlation,0.00013496752813806794,0.09758826244016079,2.5,831.8821022727273,67.78125,0.2883522727272727,0.27180232558139533,1.0,0.7500025858769743,0.42742857142857144,187,16,501,0,0.030947775628626693,1.0,0.9690522243713733,0.7281976744186046
28,Matthews correlation,0.00013496752813806794,0.09758826244016079,3.0,831.8821022727273,67.78125,0.28551136363636365,0.2710144927536232,1.0,0.7500129293848716,0.4264538198403649,187,14,503,0,0.027079303675048357,1.0,0.9729206963249516,0.7289855072463768
29,Matthews correlation,0.00013496752813806794,0.09758826244016079,3.5,831.8821022727273,67.78125,0.28267045454545453,0.2702312138728324,1.0,0.7500129293848716,0.4254835039817975,187,12,505,0,0.02321083172147002,1.0,0.97678916827853,0.7297687861271677
30,Matthews correlation,0.00013496752813806794,0.09758826244016079,4.0,831.8821022727273,67.78125,0.28267045454545453,0.2702312138728324,1.0,0.7500129293848716,0.4254835039817975,187,12,505,0,0.02321083172147002,1.0,0.97678916827853,0.7297687861271677
31,Matthews correlation,0.00013496752813806794,0.09758826244016079,5.0,831.8821022727273,67.78125,0.27982954545454547,0.26945244956772335,1.0,0.7500129293848716,0.4245175936435868,187,10,507,0,0.019342359767891684,1.0,0.9806576402321083,0.7305475504322767
32,Matthews correlation,0.00013496752813806794,0.1276974088793959,0.5,831.8821022727273,21.74715909090909,0.3039772727272727,0.276218611521418,1.0,0.7139606326089429,0.43287037037037035,187,27,490,0,0.05222437137330754,1.0,0.9477756286266924,0.723781388478582
33,Matthews correlation,0.00013496752813806794,0.1276974088793959,1.0,831.8821022727273,21.74715909090909,0.2840909090909091,0.2706222865412446,1.0,0.7139813196247375,0.42596810933940776,187,13,504,0,0.025145067698259187,1.0,0.9748549323017408,0.7293777134587555
34,Matthews correlation,0.00013496752813806794,0.1276974088793959,2.0,831.8821022727273,21.74715909090909,0.2755681818181818,0.2682926829268293,1.0,0.7139813196247375,0.4230769230769231,187,7,510,0,0.013539651837524178,1.0,0.9864603481624759,0.7317073170731707
35,Matthews correlation,0.00013496752813806794,0.1276974088793959,2.5,831.8821022727273,21.74715909090909,0.2741477272727273,0.2679083094555874,1.0,0.7139864913786862,0.42259887005649716,187,6,511,0,0.01160541586073501,1.0,0.988394584139265,0.7320916905444126
36,Matthews correlation,0.00013496752813806794,0.1276974088793959,3.0,831.8821022727273,21.74715909090909,0.2741477272727273,0.2679083094555874,1.0,0.7139813196247375,0.42259887005649716,187,6,511,0,0.01160541586073501,1.0,0.988394584139265,0.7320916905444126
37,Matthews correlation,0.00013496752813806794,0.1276974088793959,3.5,831.8821022727273,21.74715909090909,0.2741477272727273,0.2679083094555874,1.0,0.7139864913786862,0.42259887005649716,187,6,511,0,0.01160541586073501,1.0,0.988394584139265,0.7320916905444126
38,Matthews correlation,0.00013496752813806794,0.1276974088793959,4.0,831.8821022727273,21.74715909090909,0.2741477272727273,0.2679083094555874,1.0,0.7139813196247375,0.42259887005649716,187,6,511,0,0.01160541586073501,1.0,0.988394584139265,0.7320916905444126
39,Matthews correlation,0.00013496752813806794,0.1276974088793959,5.0,831.8821022727273,21.74715909090909,0.26988636363636365,0.26676176890156916,1.0,0.7139813196247375,0.42117117117117114,187,3,514,0,0.005802707930367505,1.0,0.9941972920696325,0.7332382310984308
40,Matthews correlation,0.00013496752813806794,0.15780655531863103,0.5,831.8821022727273,6.558238636363637,0.2741477272727273,0.2679083094555874,1.0,0.6716970593407049,0.42259887005649716,187,6,511,0,0.01160541586073501,1.0,0.988394584139265,0.7320916905444126
41,Matthews correlation,0.00013496752813806794,0.15780655531863103,1.0,831.8821022727273,6.558238636363637,0.2684659090909091,0.26638176638176636,1.0,0.6716867158328076,0.42069741282339707,187,2,515,0,0.0038684719535783366,1.0,0.9961315280464217,0.7336182336182336
42,Matthews correlation,0.00013496752813806794,0.15780655531863103,2.0,831.8821022727273,6.558238636363637,0.26704545454545453,0.26600284495021337,1.0,0.6716867158328076,0.4202247191011236,187,1,516,0,0.0019342359767891683,1.0,0.9980657640232108,0.7339971550497866
43,Matthews correlation,0.00013496752813806794,0.15780655531863103,2.5,831.8821022727273,6.558238636363637,0.26704545454545453,0.26600284495021337,1.0,0.6716867158328076,0.4202247191011236,187,1,516,0,0.0019342359767891683,1.0,0.9980657640232108,0.7339971550497866
44,Matthews correlation,0.00013496752813806794,0.15780655531863103,3.0,831.8821022727273,6.558238636363637,0.26704545454545453,0.26600284495021337,1.0,0.6716867158328076,0.4202247191011236,187,1,516,0,0.0019342359767891683,1.0,0.9980657640232108,0.7339971550497866
45,Matthews correlation,0.00013496752813806794,0.15780655531863103,3.5,831.8821022727273,6.558238636363637,0.26704545454545453,0.26600284495021337,1.0,0.6716867158328076,0.4202247191011236,187,1,516,0,0.0019342359767891683,1.0,0.9980657640232108,0.7339971550497866
46,Matthews correlation,0.00013496752813806794,0.15780655531863103,4.0,831.8821022727273,6.558238636363637,0.26704545454545453,0.26600284495021337,1.0,0.6716867158328076,0.4202247191011236,187,1,516,0,0.0019342359767891683,1.0,0.9980657640232108,0.7339971550497866
47,Matthews correlation,0.00013496752813806794,0.15780655531863103,5.0,831.8821022727273,6.558238636363637,0.26704545454545453,0.26600284495021337,1.0,0.6716867158328076,0.4202247191011236,187,1,516,0,0.0019342359767891683,1.0,0.9980657640232108,0.7339971550497866
48,Matthews correlation,0.00013496752813806794,0.18791570175786612,0.5,831.8821022727273,2.053977272727273,0.26704545454545453,0.26600284495021337,1.0,0.6020490489144489,0.4202247191011236,187,1,516,0,0.0019342359767891683,1.0,0.9980657640232108,0.7339971550497866
49,Matthews correlation,0.00013496752813806794,0.18791570175786612,1.0,831.8821022727273,2.053977272727273,0.265625,0.265625,1.0,0.6020490489144488,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
50,Matthews correlation,0.00013496752813806794,0.18791570175786612,2.0,831.8821022727273,2.053977272727273,0.265625,0.265625,1.0,0.6020490489144488,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
51,Matthews correlation,0.00013496752813806794,0.18791570175786612,2.5,831.8821022727273,2.053977272727273,0.265625,0.265625,1.0,0.6020490489144488,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
52,Matthews correlation,0.00013496752813806794,0.18791570175786612,3.0,831.8821022727273,2.053977272727273,0.265625,0.265625,1.0,0.6020490489144488,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
