,metric,pos_value,neg_value,pos_weight,avg_positive,avg_negative,Accuracy,Precision,Recall,AUC-ROC,F1-score,True Positive,True Negative,False Positive,False Negative,True Negative Rate (Specificity),Negative Predictive Value,False Positive Rate,False Discovery Rate
0,Precision,0.26666666666666666,0.8,0.5,831.8821022727273,1377.762784090909,0.7755681818181818,0.6593406593406593,0.32085561497326204,0.8241345069766961,0.4316546762589928,60,486,31,127,0.9400386847195358,0.7928221859706363,0.059961315280464215,0.34065934065934067
1,Precision,0.26666666666666666,0.8,1.0,831.8821022727273,1377.762784090909,0.7571022727272727,0.5289855072463768,0.7807486631016043,0.8241448504845933,0.6306695464362851,146,387,130,41,0.7485493230174082,0.9042056074766355,0.2514506769825919,0.47101449275362317
2,Precision,0.26666666666666666,0.8,2.0,831.8821022727273,1377.762784090909,0.5951704545454546,0.3925438596491228,0.9572192513368984,0.8241448504845933,0.5567651632970451,179,240,277,8,0.46421663442940037,0.967741935483871,0.5357833655705996,0.6074561403508771
3,Precision,0.26666666666666666,0.8,2.5,831.8821022727273,1377.762784090909,0.5369318181818182,0.36345776031434185,0.9893048128342246,0.8241448504845933,0.5316091954022989,185,193,324,2,0.3733075435203095,0.9897435897435898,0.6266924564796905,0.6365422396856582
4,Precision,0.26666666666666666,0.8,3.0,831.8821022727273,1377.762784090909,0.4872159090909091,0.3400735294117647,0.9893048128342246,0.8241448504845933,0.506155950752394,185,158,359,2,0.3056092843326886,0.9875,0.6943907156673114,0.6599264705882353
5,Precision,0.26666666666666666,0.8,3.5,831.8821022727273,1377.762784090909,0.4616477272727273,0.32978723404255317,0.9946524064171123,0.8241448504845933,0.49533954727030627,186,139,378,1,0.2688588007736944,0.9928571428571429,0.7311411992263056,0.6702127659574468
6,Precision,0.26666666666666666,0.8,4.0,831.8821022727273,1377.762784090909,0.43607954545454547,0.31958762886597936,0.9946524064171123,0.8241448504845933,0.4837451235370611,186,121,396,1,0.23404255319148937,0.9918032786885246,0.7659574468085106,0.6804123711340206
7,Precision,0.26666666666666666,0.8,5.0,831.8821022727273,1377.762784090909,0.40625,0.3090909090909091,1.0,0.8241448504845933,0.4722222222222222,187,99,418,0,0.19148936170212766,1.0,0.8085106382978723,0.6909090909090909
8,Precision,0.26666666666666666,0.8222222222222223,0.5,831.8821022727273,1280.8991477272727,0.7741477272727273,0.6147540983606558,0.40106951871657753,0.825251605829601,0.4854368932038835,75,470,47,112,0.9090909090909091,0.8075601374570447,0.09090909090909091,0.38524590163934425
9,Precision,0.26666666666666666,0.8222222222222223,1.0,831.8821022727273,1280.8991477272727,0.7357954545454546,0.5016611295681063,0.8074866310160428,0.8252412623217038,0.6188524590163934,151,367,150,36,0.7098646034816247,0.9106699751861043,0.2901353965183752,0.4983388704318937
10,Precision,0.26666666666666666,0.8222222222222223,2.0,831.8821022727273,1280.8991477272727,0.5724431818181818,0.3807531380753138,0.9732620320855615,0.8252412623217038,0.5473684210526316,182,221,296,5,0.4274661508704062,0.9778761061946902,0.5725338491295938,0.6192468619246861
11,Precision,0.26666666666666666,0.8222222222222223,2.5,831.8821022727273,1280.8991477272727,0.5255681818181818,0.3578336557059961,0.9893048128342246,0.8252412623217038,0.5255681818181818,185,185,332,2,0.3578336557059961,0.9893048128342246,0.6421663442940039,0.6421663442940039
12,Precision,0.26666666666666666,0.8222222222222223,3.0,831.8821022727273,1280.8991477272727,0.48011363636363635,0.33697632058287796,0.9893048128342246,0.8252412623217038,0.5027173913043478,185,153,364,2,0.29593810444874274,0.9870967741935484,0.7040618955512572,0.663023679417122
13,Precision,0.26666666666666666,0.8222222222222223,3.5,831.8821022727273,1280.8991477272727,0.4502840909090909,0.32517482517482516,0.9946524064171123,0.8252412623217038,0.4901185770750988,186,131,386,1,0.25338491295938104,0.9924242424242424,0.746615087040619,0.6748251748251748
14,Precision,0.26666666666666666,0.8222222222222223,4.0,831.8821022727273,1280.8991477272727,0.4318181818181818,0.31794871794871793,0.9946524064171123,0.8252412623217038,0.48186528497409326,186,118,399,1,0.22823984526112184,0.9915966386554622,0.7717601547388782,0.6820512820512821
15,Precision,0.26666666666666666,0.8222222222222223,5.0,831.8821022727273,1280.8991477272727,0.4005681818181818,0.3070607553366174,1.0,0.8252412623217038,0.46984924623115576,187,95,422,0,0.18375241779497098,1.0,0.816247582205029,0.6929392446633826
