,metric,pos_value,neg_value,pos_weight,avg_positive,avg_negative,Accuracy,Precision,Recall,AUC-ROC,F1-score,True Positive,True Negative,False Positive,False Negative,True Negative Rate (Specificity),Negative Predictive Value,False Positive Rate,False Discovery Rate
20,Supporters covered,5.0,740.0,3.0,831.8821022727273,12.568181818181818,0.265625,0.265625,1.0,0.6838248223502519,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
21,Supporters covered,5.0,740.0,3.5,831.8821022727273,12.568181818181818,0.265625,0.265625,1.0,0.6838248223502519,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
22,Supporters covered,5.0,740.0,4.0,831.8821022727273,12.568181818181818,0.265625,0.265625,1.0,0.6838248223502519,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
23,Supporters covered,5.0,740.0,5.0,831.8821022727273,12.568181818181818,0.265625,0.265625,1.0,0.6838248223502519,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
24,Supporters covered,5.0,1105.0,0.5,831.8821022727273,4.238636363636363,0.265625,0.265625,1.0,0.6187589859224857,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
25,Supporters covered,5.0,1105.0,1.0,831.8821022727273,4.238636363636363,0.265625,0.265625,1.0,0.6187641576764343,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
26,Supporters covered,5.0,1105.0,2.0,831.8821022727273,4.238636363636363,0.265625,0.265625,1.0,0.6187641576764343,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
27,Supporters covered,5.0,1105.0,2.5,831.8821022727273,4.238636363636363,0.265625,0.265625,1.0,0.618769329430383,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
28,Supporters covered,5.0,1105.0,3.0,831.8821022727273,4.238636363636363,0.265625,0.265625,1.0,0.6187641576764343,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
29,Supporters covered,5.0,1105.0,3.5,831.8821022727273,4.238636363636363,0.265625,0.265625,1.0,0.618769329430383,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
30,Supporters covered,5.0,1105.0,4.0,831.8821022727273,4.238636363636363,0.265625,0.265625,1.0,0.6187641576764343,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
31,Supporters covered,5.0,1105.0,5.0,831.8821022727273,4.238636363636363,0.265625,0.265625,1.0,0.6187641576764343,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
32,Supporters covered,5.0,1470.0,0.5,831.8821022727273,1.6377840909090908,0.265625,0.265625,1.0,0.5723062919558539,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
33,Supporters covered,5.0,1470.0,1.0,831.8821022727273,1.6377840909090908,0.265625,0.265625,1.0,0.5723062919558539,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
34,Supporters covered,5.0,1470.0,2.0,831.8821022727273,1.6377840909090908,0.265625,0.265625,1.0,0.5723062919558539,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
35,Supporters covered,5.0,1470.0,2.5,831.8821022727273,1.6377840909090908,0.265625,0.265625,1.0,0.5723062919558539,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
36,Supporters covered,5.0,1470.0,3.0,831.8821022727273,1.6377840909090908,0.265625,0.265625,1.0,0.5723062919558539,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
37,Supporters covered,5.0,1470.0,3.5,831.8821022727273,1.6377840909090908,0.265625,0.265625,1.0,0.5723062919558539,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
38,Supporters covered,5.0,1470.0,4.0,831.8821022727273,1.6377840909090908,0.265625,0.265625,1.0,0.5723062919558539,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
39,Supporters covered,5.0,1470.0,5.0,831.8821022727273,1.6377840909090908,0.265625,0.265625,1.0,0.5723062919558539,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
40,Supporters covered,5.0,1835.0,0.5,831.8821022727273,0.7130681818181818,0.265625,0.265625,1.0,0.5542103248895831,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
41,Supporters covered,5.0,1835.0,1.0,831.8821022727273,0.7130681818181818,0.265625,0.265625,1.0,0.5542103248895831,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
42,Supporters covered,5.0,1835.0,2.0,831.8821022727273,0.7130681818181818,0.265625,0.265625,1.0,0.5542103248895831,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
43,Supporters covered,5.0,1835.0,2.5,831.8821022727273,0.7130681818181818,0.265625,0.265625,1.0,0.5542103248895831,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
44,Supporters covered,5.0,1835.0,3.0,831.8821022727273,0.7130681818181818,0.265625,0.265625,1.0,0.5542103248895831,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
45,Supporters covered,5.0,1835.0,3.5,831.8821022727273,0.7130681818181818,0.265625,0.265625,1.0,0.5542103248895831,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
46,Supporters covered,5.0,1835.0,4.0,831.8821022727273,0.7130681818181818,0.265625,0.265625,1.0,0.5542103248895831,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
47,Supporters covered,5.0,1835.0,5.0,831.8821022727273,0.7130681818181818,0.265625,0.265625,1.0,0.5542103248895831,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
48,Supporters covered,5.0,2200.0,0.5,831.8821022727273,0.33948863636363635,0.265625,0.265625,1.0,0.5317597409985623,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
49,Supporters covered,5.0,2200.0,1.0,831.8821022727273,0.33948863636363635,0.265625,0.265625,1.0,0.5317597409985623,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
50,Supporters covered,5.0,2200.0,2.0,831.8821022727273,0.33948863636363635,0.265625,0.265625,1.0,0.5317597409985623,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
51,Supporters covered,5.0,2200.0,2.5,831.8821022727273,0.33948863636363635,0.265625,0.265625,1.0,0.5317597409985623,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
52,Supporters covered,5.0,2200.0,3.0,831.8821022727273,0.33948863636363635,0.265625,0.265625,1.0,0.5317597409985623,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
53,Supporters covered,5.0,2200.0,3.5,831.8821022727273,0.33948863636363635,0.265625,0.265625,1.0,0.5317597409985623,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
54,Supporters covered,5.0,2200.0,4.0,831.8821022727273,0.33948863636363635,0.265625,0.265625,1.0,0.5317597409985623,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
55,Supporters covered,5.0,2200.0,5.0,831.8821022727273,0.33948863636363635,0.265625,0.265625,1.0,0.5317597409985623,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
56,Supporters covered,5.0,2565.0,0.5,831.8821022727273,0.10511363636363637,0.265625,0.265625,1.0,0.5167719980554205,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
57,Supporters covered,5.0,2565.0,1.0,831.8821022727273,0.10511363636363637,0.265625,0.265625,1.0,0.5167719980554205,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
58,Supporters covered,5.0,2565.0,2.0,831.8821022727273,0.10511363636363637,0.265625,0.265625,1.0,0.5167719980554205,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
59,Supporters covered,5.0,2565.0,2.5,831.8821022727273,0.10511363636363637,0.265625,0.265625,1.0,0.5167719980554205,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
60,Supporters covered,5.0,2565.0,3.0,831.8821022727273,0.10511363636363637,0.265625,0.265625,1.0,0.5167719980554205,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
61,Supporters covered,5.0,2565.0,3.5,831.8821022727273,0.10511363636363637,0.265625,0.265625,1.0,0.5167719980554205,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
62,Supporters covered,5.0,2565.0,4.0,831.8821022727273,0.10511363636363637,0.265625,0.265625,1.0,0.5167719980554205,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
63,Supporters covered,5.0,2565.0,5.0,831.8821022727273,0.10511363636363637,0.265625,0.265625,1.0,0.5167719980554205,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
64,Supporters covered,5.0,2930.0,0.5,831.8821022727273,0.018465909090909092,0.265625,0.265625,1.0,0.5087040618955513,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
65,Supporters covered,5.0,2930.0,1.0,831.8821022727273,0.018465909090909092,0.265625,0.265625,1.0,0.5087040618955513,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
66,Supporters covered,5.0,2930.0,2.0,831.8821022727273,0.018465909090909092,0.265625,0.265625,1.0,0.5087040618955513,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
67,Supporters covered,5.0,2930.0,2.5,831.8821022727273,0.018465909090909092,0.265625,0.265625,1.0,0.5087040618955513,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
68,Supporters covered,5.0,2930.0,3.0,831.8821022727273,0.018465909090909092,0.265625,0.265625,1.0,0.5087040618955513,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
69,Supporters covered,5.0,2930.0,3.5,831.8821022727273,0.018465909090909092,0.265625,0.265625,1.0,0.5087040618955513,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
70,Supporters covered,5.0,2930.0,4.0,831.8821022727273,0.018465909090909092,0.265625,0.265625,1.0,0.5087040618955513,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
71,Supporters covered,5.0,2930.0,5.0,831.8821022727273,0.018465909090909092,0.265625,0.265625,1.0,0.5087040618955513,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
72,Supporters covered,5.0,3295.0,0.5,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
73,Supporters covered,5.0,3295.0,1.0,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
74,Supporters covered,5.0,3295.0,2.0,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
75,Supporters covered,5.0,3295.0,2.5,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
76,Supporters covered,5.0,3295.0,3.0,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
77,Supporters covered,5.0,3295.0,3.5,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
78,Supporters covered,5.0,3295.0,4.0,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
79,Supporters covered,5.0,3295.0,5.0,831.8821022727273,0.0014204545454545455,0.265625,0.265625,1.0,0.5009671179883946,0.41975308641975306,187,0,517,0,0.0,0.0,1.0,0.734375
80,Supporters covered,177.44444444444446,10.0,0.5,59.91477272727273,1377.762784090909,0.7357954545454546,1.0,0.0053475935828877,0.7196805924761323,0.010638297872340425,1,517,0,186,1.0,0.7354196301564723,0.0,0.0
81,Supporters covered,177.44444444444446,10.0,1.0,59.91477272727273,1377.762784090909,0.7372159090909091,0.75,0.016042780748663103,0.724392060323338,0.031413612565445025,3,516,1,184,0.9980657640232108,0.7371428571428571,0.0019342359767891683,0.25
82,Supporters covered,177.44444444444446,10.0,2.0,59.91477272727273,1377.762784090909,0.7443181818181818,0.8181818181818182,0.0481283422459893,0.724392060323338,0.09090909090909091,9,515,2,178,0.9961315280464217,0.7431457431457431,0.0038684719535783366,0.18181818181818182
83,Supporters covered,177.44444444444446,10.0,2.5,59.91477272727273,1377.762784090909,0.7457386363636364,0.7,0.0748663101604278,0.7235542361836593,0.13526570048309178,14,511,6,173,0.988394584139265,0.7470760233918129,0.01160541586073501,0.3
84,Supporters covered,177.44444444444446,10.0,3.0,59.91477272727273,1377.762784090909,0.7485795454545454,0.65625,0.11229946524064172,0.724392060323338,0.1917808219178082,21,506,11,166,0.9787234042553191,0.7529761904761905,0.02127659574468085,0.34375
85,Supporters covered,177.44444444444446,10.0,3.5,59.91477272727273,1377.762784090909,0.7471590909090909,0.5882352941176471,0.16042780748663102,0.723714560556067,0.25210084033613445,30,496,21,157,0.9593810444874274,0.7595712098009189,0.04061895551257253,0.4117647058823529
86,Supporters covered,177.44444444444446,10.0,4.0,59.91477272727273,1377.762784090909,0.7471590909090909,0.5737704918032787,0.18716577540106952,0.724392060323338,0.28225806451612906,35,491,26,152,0.9497098646034816,0.7636080870917574,0.05029013539651837,0.4262295081967213
87,Supporters covered,177.44444444444446,10.0,5.0,59.91477272727273,1377.762784090909,0.7471590909090909,0.550561797752809,0.2620320855614973,0.724392060323338,0.35507246376811596,49,477,40,138,0.9226305609284333,0.775609756097561,0.07736943907156674,0.449438202247191
88,Supporters covered,177.44444444444446,375.0,0.5,59.91477272727273,53.86647727272727,0.6917613636363636,0.44565217391304346,0.6577540106951871,0.7449756410389019,0.531317494600432,123,364,153,64,0.7040618955512572,0.8504672897196262,0.29593810444874274,0.5543478260869565
89,Supporters covered,177.44444444444446,375.0,1.0,59.91477272727273,53.86647727272727,0.6534090909090909,0.4188034188034188,0.786096256684492,0.7490354678885798,0.5464684014869888,147,313,204,40,0.6054158607350096,0.886685552407932,0.3945841392649903,0.5811965811965812
90,Supporters covered,177.44444444444446,375.0,2.0,59.91477272727273,53.86647727272727,0.6079545454545454,0.3947990543735225,0.893048128342246,0.7490354678885798,0.5475409836065573,167,261,256,20,0.504835589941973,0.9288256227758007,0.4951644100580271,0.6052009456264775
91,Supporters covered,177.44444444444446,375.0,2.5,59.91477272727273,53.86647727272727,0.5852272727272727,0.38148984198645597,0.9037433155080213,0.7484458879384355,0.5365079365079365,169,243,274,18,0.4700193423597679,0.9310344827586207,0.5299806576402321,0.618510158013544
92,Supporters covered,177.44444444444446,375.0,3.0,59.91477272727273,53.86647727272727,0.5639204545454546,0.37012987012987014,0.9144385026737968,0.7490354678885798,0.5269645608628659,171,226,291,16,0.437137330754352,0.9338842975206612,0.562862669245648,0.6298701298701299
93,Supporters covered,177.44444444444446,375.0,3.5,59.91477272727273,53.86647727272727,0.546875,0.3625,0.93048128342246,0.7486424145884836,0.5217391304347826,174,211,306,13,0.4081237911025145,0.9419642857142857,0.5918762088974855,0.6375
94,Supporters covered,177.44444444444446,375.0,4.0,59.91477272727273,53.86647727272727,0.5269886363636364,0.3522267206477733,0.93048128342246,0.7490354678885798,0.5110132158590308,174,197,320,13,0.38104448742746616,0.9380952380952381,0.6189555125725339,0.6477732793522267
95,Supporters covered,177.44444444444446,375.0,5.0,59.91477272727273,53.86647727272727,0.49857954545454547,0.33852140077821014,0.93048128342246,0.7490354678885798,0.4964336661911555,174,177,340,13,0.34235976789168276,0.9315789473684211,0.6576402321083172,0.6614785992217899
96,Supporters covered,177.44444444444446,740.0,0.5,59.91477272727273,12.568181818181818,0.5497159090909091,0.3628691983122363,0.9197860962566845,0.7213355537396953,0.5204236006051437,172,215,302,15,0.4158607350096712,0.9347826086956522,0.5841392649903289,0.6371308016877637
97,Supporters covered,177.44444444444446,740.0,1.0,59.91477272727273,12.568181818181818,0.46732954545454547,0.3290909090909091,0.9679144385026738,0.7140640676879156,0.49118046132971505,181,148,369,6,0.2862669245647969,0.961038961038961,0.7137330754352031,0.6709090909090909
98,Supporters covered,177.44444444444446,740.0,2.0,59.91477272727273,12.568181818181818,0.4289772727272727,0.31497418244406195,0.9786096256684492,0.7140640676879156,0.4765625,183,119,398,4,0.23017408123791103,0.967479674796748,0.769825918762089,0.685025817555938
99,Supporters covered,177.44444444444446,740.0,2.5,59.91477272727273,12.568181818181818,0.4147727272727273,0.3096446700507614,0.9786096256684492,0.7139502891010457,0.4704370179948586,183,109,408,4,0.21083172147001933,0.9646017699115044,0.7891682785299806,0.6903553299492385
100,Supporters covered,177.44444444444446,740.0,3.0,59.91477272727273,12.568181818181818,0.4034090909090909,0.3055091819699499,0.9786096256684492,0.7140640676879156,0.46564885496183206,183,101,416,4,0.195357833655706,0.9619047619047619,0.804642166344294,0.6944908180300501
101,Supporters covered,177.44444444444446,740.0,3.5,59.91477272727273,12.568181818181818,0.4005681818181818,0.30449251247920134,0.9786096256684492,0.7139813196247375,0.46446700507614214,183,99,418,4,0.19148936170212766,0.9611650485436893,0.8085106382978723,0.6955074875207987
102,Supporters covered,177.44444444444446,740.0,4.0,59.91477272727273,12.568181818181818,0.38920454545454547,0.30049261083743845,0.9786096256684492,0.7140640676879156,0.45979899497487436,183,91,426,4,0.1760154738878143,0.9578947368421052,0.8239845261121856,0.6995073891625616
103,Supporters covered,177.44444444444446,740.0,5.0,59.91477272727273,12.568181818181818,0.3835227272727273,0.29853181076672103,0.9786096256684492,0.7140640676879156,0.4575,183,87,430,4,0.16827852998065765,0.9560439560439561,0.8317214700193424,0.7014681892332789
104,Supporters covered,177.44444444444446,1105.0,0.5,59.91477272727273,4.238636363636363,0.4630681818181818,0.32541133455210236,0.9518716577540107,0.6653202867220389,0.48501362397820164,178,148,369,9,0.2862669245647969,0.9426751592356688,0.7137330754352031,0.6745886654478976
105,Supporters covered,177.44444444444446,1105.0,1.0,59.91477272727273,4.238636363636363,0.4005681818181818,0.30449251247920134,0.9786096256684492,0.6494016280681429,0.46446700507614214,183,99,418,4,0.19148936170212766,0.9611650485436893,0.8085106382978723,0.6955074875207987
106,Supporters covered,177.44444444444446,1105.0,2.0,59.91477272727273,4.238636363636363,0.3778409090909091,0.2965964343598055,0.9786096256684492,0.6494016280681429,0.4552238805970149,183,83,434,4,0.16054158607350097,0.9540229885057471,0.839458413926499,0.7034035656401945
107,Supporters covered,177.44444444444446,1105.0,2.5,59.91477272727273,4.238636363636363,0.37642045454545453,0.2961165048543689,0.9786096256684492,0.6494119715760405,0.4546583850931677,183,82,435,4,0.15860735009671179,0.9534883720930233,0.8413926499032882,0.7038834951456311
108,Supporters covered,177.44444444444446,1105.0,3.0,59.91477272727273,4.238636363636363,0.3721590909090909,0.2946859903381642,0.9786096256684492,0.6494016280681429,0.452970297029703,183,79,438,4,0.1528046421663443,0.9518072289156626,0.8471953578336557,0.7053140096618358
109,Supporters covered,177.44444444444446,1105.0,3.5,59.91477272727273,4.238636363636363,0.37073863636363635,0.2942122186495177,0.9786096256684492,0.6494119715760404,0.45241038318912236,183,78,439,4,0.15087040618955513,0.9512195121951219,0.8491295938104448,0.7057877813504824
110,Supporters covered,177.44444444444446,1105.0,4.0,59.91477272727273,4.238636363636363,0.3693181818181818,0.29373996789727125,0.9786096256684492,0.6494016280681429,0.45185185185185184,183,77,440,4,0.14893617021276595,0.9506172839506173,0.851063829787234,0.7062600321027287
111,Supporters covered,177.44444444444446,1105.0,5.0,59.91477272727273,4.238636363636363,0.36363636363636365,0.291866028708134,0.9786096256684492,0.6494016280681429,0.44963144963144963,183,73,444,4,0.14119922630560927,0.948051948051948,0.8588007736943907,0.7081339712918661
112,Supporters covered,177.44444444444446,1470.0,0.5,59.91477272727273,1.6377840909090908,0.4275568181818182,0.3111888111888112,0.9518716577540107,0.6280215972444896,0.46903820816864294,178,123,394,9,0.2379110251450677,0.9318181818181818,0.7620889748549323,0.6888111888111889
113,Supporters covered,177.44444444444446,1470.0,1.0,59.91477272727273,1.6377840909090908,0.37073863636363635,0.2942122186495177,0.9786096256684492,0.6064812420484283,0.45241038318912236,183,78,439,4,0.15087040618955513,0.9512195121951219,0.8491295938104448,0.7057877813504824
114,Supporters covered,177.44444444444446,1470.0,2.0,59.91477272727273,1.6377840909090908,0.36363636363636365,0.291866028708134,0.9786096256684492,0.6064812420484283,0.44963144963144963,183,73,444,4,0.14119922630560927,0.948051948051948,0.8588007736943907,0.7081339712918661
115,Supporters covered,177.44444444444446,1470.0,2.5,59.91477272727273,1.6377840909090908,0.3622159090909091,0.2914012738853503,0.9786096256684492,0.6064812420484283,0.449079754601227,183,72,445,4,0.13926499032882012,0.9473684210526315,0.8607350096711799,0.7085987261146497
116,Supporters covered,177.44444444444446,1470.0,3.0,59.91477272727273,1.6377840909090908,0.36079545454545453,0.29093799682034976,0.9786096256684492,0.6064812420484283,0.4485294117647059,183,71,446,4,0.13733075435203096,0.9466666666666667,0.8626692456479691,0.7090620031796503
117,Supporters covered,177.44444444444446,1470.0,3.5,59.91477272727273,1.6377840909090908,0.359375,0.2904761904761905,0.9786096256684492,0.6064812420484283,0.4479804161566707,183,70,447,4,0.13539651837524178,0.9459459459459459,0.8646034816247582,0.7095238095238096
118,Supporters covered,177.44444444444446,1470.0,4.0,59.91477272727273,1.6377840909090908,0.3565340909090909,0.28955696202531644,0.9786096256684492,0.6064812420484283,0.4468864468864469,183,68,449,4,0.13152804642166344,0.9444444444444444,0.8684719535783365,0.7104430379746836
119,Supporters covered,177.44444444444446,1470.0,5.0,59.91477272727273,1.6377840909090908,0.3536931818181818,0.2886435331230284,0.9786096256684492,0.6064812420484283,0.4457978075517661,183,66,451,4,0.1276595744680851,0.9428571428571428,0.8723404255319149,0.7113564668769716
120,Supporters covered,177.44444444444446,1835.0,0.5,59.91477272727273,0.7130681818181818,0.4133522727272727,0.30584192439862545,0.9518716577540107,0.6131321176263718,0.46293888166449937,178,113,404,9,0.218568665377176,0.9262295081967213,0.781431334622824,0.6941580756013745
121,Supporters covered,177.44444444444446,1835.0,1.0,59.91477272727273,0.7130681818181818,0.36079545454545453,0.29093799682034976,0.9786096256684492,0.5918451783737937,0.4485294117647059,183,71,446,4,0.13733075435203096,0.9466666666666667,0.8626692456479691,0.7090620031796503
122,Supporters covered,177.44444444444446,1835.0,2.0,59.91477272727273,0.7130681818181818,0.3522727272727273,0.28818897637795277,0.9786096256684492,0.5918451783737937,0.44525547445255476,183,65,452,4,0.12572533849129594,0.9420289855072463,0.874274661508704,0.7118110236220473
123,Supporters covered,177.44444444444446,1835.0,2.5,59.91477272727273,0.7130681818181818,0.3522727272727273,0.28818897637795277,0.9786096256684492,0.5918451783737937,0.44525547445255476,183,65,452,4,0.12572533849129594,0.9420289855072463,0.874274661508704,0.7118110236220473
